message_id,date,sender_id,message,media_path
2060,2024-05-07 07:46:17+00:00,-1001432982009,"💥 #Online_CPD
#For_All_health_professionals
(Ethio-American-CPD) 

#Title_Pain Management 
ግንቦት 2/2016 ይጀምራል !
➩➩➩➩➩➩➩➩➩➩➩➩➩➩

   📳0965410000  Ekram
   📳 0942404444
   📳 0941404444
   📳 0965412222
   📳 0941038774
   📳 0462124400  
http://T.me/eahci",
2059,2024-05-06 11:20:19+00:00,-1001432982009,"💥#የሞያ_ፈቃድ_በቅርቡ_ለምታሳድሱ(#ሰኞ_ይጀምራል )
✔️#Title_Integrated Emergency Medicine 

#ሚያዝያ 28 /2016 ጀምሮ  ይሰጣል።
#A.A_Oromia_Amhara_AA_Harari_SNNPR_Sidama_ላላችሁ።
--------------------------------------------
📞0965410000 Ekram 
📞0941404444  Tinbit
📞0965412222  Biruk   
📞0942404444  
📞0462124400  Office 

    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)

🏃We Are Committed To Excellence In Medical Trainings ❗

-join our telegram channel 
T.me/eahci",
2058,2024-05-05 14:57:35+00:00,-1001432982009,"💥#የሞያ_ፈቃድ_በቅርቡ_ለምታሳድሱ(#ሰኞ_ይጀምራል )
✔️#Title_Integrated Emergency Medicine 

#ሚያዝያ 29 /2016 ጀምሮ  ይሰጣል።
#A.A_Oromia_Amhara_AA_Harari_SNNPR_Sidama_ላላችሁ።
--------------------------------------------
📞0965410000 Ekram 
📞0941404444  Tinbit
📞0965412222  Biruk   
📞0942404444  
📞0462124400  Office 

    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)

🏃We Are Committed To Excellence In Medical Trainings ❗

-join our telegram channel 
T.me/eahci",
2057,2024-05-04 14:32:29+00:00,-1001432982009,ለመላው የክርስትና እምነት ተከታዮች -እንኳን አደረሳችሁ ።,
2056,2024-05-03 14:16:13+00:00,-1001432982009,missing,
2055,2024-05-03 13:25:03+00:00,-1001432982009,"💥#የሞያ_ፈቃድ_በቅርቡ_ለምታሳድሱ(#ሰኞ_ይጀምራል )
✔️#Title_Integrated Emergency Medicine 

#ሚያዝያ 28 /2016 ጀምሮ  ይሰጣል።
#A.A_Oromia_Amhara_AA_Harari_SNNPR_Sidama_ላላችሁ።
--------------------------------------------
📞0965410000 Ekram 
📞0941404444  Tinbit
📞0965412222  Biruk   
📞0942404444  
📞0462124400  Office 

    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)

🏃We Are Committed To Excellence In Medical Trainings ❗

-join our telegram channel 
T.me/eahci",
2054,2024-05-03 07:16:27+00:00,-1001432982009,missing,
2053,2024-05-02 22:39:03+00:00,-1001432982009,"🕰 Vacancy Announcements(GP)

Organization:Ethio-American Medical Trainings & Health Consultancy PLC

Type - Partime with  Busy schedule 

Minimum Experience:0-1year 
Positions:- Trainer & Training Coordinator  

Education: MD degree (CGPA 3.4 & above ) 

Salary :-Negotiable 

Place-Addis Ababa 

Required No: 02

Deadline: May 8, 2024

How to apply -attach your scanned single PDF CV & degree/tempo only via email  - ethamericancon23@gmail.com",
2052,2024-05-02 20:39:49+00:00,-1001432982009,"#ቀጥታ_ከውጭ_በማስመጣት_ሀዋሳ_ላይ_በአስደሳች_ሂሳብ_ይከፋፈላል።

GURO Medical wholesale is A whole sale company located in the beautiful city of Hawassa. Delivers a number of different services ranging from a laboratory reagents , pharmaceuticals , laboratory machines, Ultrasound machines & X rays.

Join  https://t.me/+xnokcH8bgN8xZWU0",
2050,2024-05-02 13:16:47+00:00,-1001432982009,"#Addis_Ababa , #Hawassa
#Ultrasound_Training(#Discount for new graduates )

#ግንቦት_4/2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

✔አዘጋጅ-Ethio-American CPD center in collaboration  Ghandi  hospitals .
#Call & Register 
📞Ekram            0965410000
📞Daye            0941404444
📞Tinbit             0942404444
📞office             0965412222
📞 Office            0462124400
🏃For more info .follow us on telegram :-
t.me/eahci",
2049,2024-05-01 07:23:25+00:00,-1001432982009,missing,
2048,2024-05-01 07:23:25+00:00,-1001432982009,"በምስሉ የምትመለከቷት እህታችን ዶ/ር ቤቴል ገርማሞ ትባላለች። ከጥቂት አመታት በፊት ከጅማ ዩኒቨርስቲ የህክምና ዶክትሬት ድግሪ ተመርቃ በወላይታ ሶዶ ዩኒቨርቲ በህክምና እና በማስተማር ሲታገለግል ቆይታ በመጨረሻም አዲስ አበባ ዩኒቨርስቲ በመቀላቀል የራዲዮሎጂ ስፔሻሊት ስልጠና ከጨረሰች ገና 3ኛ ወሯ ትዳር ከመሰረተች ደግሞ ገና 2ኛ ወሯ ነው።
   
ዶ/ር ቤቴል የመመረቋን እና የማግባቷን ደስታ ገና ሳታጣጥም እንደቀልድ ለቶንሲል ህመም ምርመራ ለመደረግ በሄደችበት  ያልጠበቀችውን መጥፎ ዜና ተረዳች።
  
ቤቲ  የደም ካንሰር በአይነቱም acute lymphoblastic leukemia የሚባል በፓቶሎጂ ምርመራ ተረጋገጠባት።
የጥቁር አንበሳ ሜዲካል ቦርድ አፋጣኝ የሆነ የመቅኔ ንቅለ ተከላ (Bone Marrow Transplant) ከሀገር ውጭ እንዲደረግላት ወስኗል።
   
የደም ካንሰር ምንም እንኳን አጣዳፊ እና አስደንጋጭ ቢሆንም በጊዜ ከታከመ እና የመቅኔ ንቅለ ተከላ ከተደረገ የመዳን ዕድል ያለው በሽታ በመሆኑ ፣ እናንተ ኢትዮጲያዊያ የዚህችን ምስኪን ሀኪም ህይወት በደጋግ እጆቻችሁ ተባብራችሁ እንድትታደጉ ስንል በፈጣሪ ስም እንለምናችኋለን።
   
ዶ/ር ቤቴል በወላይታ ዞን በዴሳ በምትባል ከተማ ተወልዳ ያደገች እና በቤተሰቦቿ እና በአከባቢው ማህበረሰብ እንደምሳሌ የምትጠቀስ ብርቱ ሴት ናት።

እንደ አብዛኛው ኢትዮጲያዊ ቤተሰቧም ሆነ ባለቤቷ  አቅማቸው እሷን ለማሳከም የሚበቃ አይደለም። ቤቲ የምታገለግላችሁ እናንተ ኢትዮጲያዊያን፣ እናንተ ቤተሰቦቿ ናችሁ እና በፈጣሪ ስም የመልካምነት እጃችሁን ዘርግታችህ የቤቲን ሀዘን የቤተሰቦቿን ድንጋጤ እንድትመለከቱ እንላችኋለን።

CBE- 1000105102384 Bethel Germamo Ganebo

GoFundMe: https://gofund.me/fdc9a0b3

Share",
2047,2024-04-27 09:33:37+00:00,-1001432982009,"💥#የሞያ_ፈቃድ_ለማደስ_CPD
✔️#Title_Integrated Emergency Medicine 
# ሚያዝያ 23 /2016 ጀምሮ  ይሰጣል።
#ለጤና_ባለሞያዎች_Oromia_Amhara_AA_Harari_SNNPR_Sidama_ላላችሁ።
--------------------------------------------
📳0941404444  
📳0965412222 
📳0942404444  
📳0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",
9412,2024-06-11 06:39:10+00:00,-1001666492664,"Enfamil NEURO PRO GENTLEASE
Price 5500 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9412.jpg
9411,2024-06-11 06:39:10+00:00,-1001666492664,"ENFAMIL A PLUS 765GM 
Price 5500 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9411.jpg
9410,2024-06-11 06:39:10+00:00,-1001666492664,"SIMILAC ADVANCE 
Price 3700 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9410.jpg
9409,2024-06-11 06:39:10+00:00,-1001666492664,"go & grow 850gm
Price 5300 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9409.jpg
9408,2024-06-11 06:39:10+00:00,-1001666492664,"NAN PREMATURE
Price 2500 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9408.jpg
9407,2024-06-11 06:39:10+00:00,-1001666492664,"Glucerna 400gm 
Price 2800 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ50 - 150 ብር
For delivery option fees are from 50 birr - 150 birr",scraping/data/raw/media/9407.jpg
9406,2024-06-11 06:39:10+00:00,-1001666492664,"Pediasure 3+ 1.6kg 
Price 4600 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9406.jpg
9405,2024-06-11 06:39:10+00:00,-1001666492664,"Pediasure 3+ 1.6kg 
Price 4600 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9405.jpg
9404,2024-06-10 13:13:56+00:00,-1001666492664,"ONE A DAY WOMEN'S 300 TABLETS 
Price 5500 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9404.jpg
9403,2024-06-10 07:28:31+00:00,-1001666492664,"SMARTY PANTS KIDS VITAMIN 
Price 4000
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9403.jpg
9402,2024-06-10 07:28:31+00:00,-1001666492664,"Pregnacare Before Conception 
30 tablets 
Price 4000
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9402.jpg
9401,2024-06-10 07:28:30+00:00,-1001666492664,"WELL BABY MULTIVITAMIN SYRUP 
Price 3200 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9401.jpg
9400,2024-06-10 07:28:30+00:00,-1001666492664,"Mini Drops BED TIME 
Price 2800 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9400.jpg
9399,2024-06-10 07:28:30+00:00,-1001666492664,"Mini Drops IMMUNE PLUS 
Price 2800 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9399.jpg
9398,2024-06-10 07:28:30+00:00,-1001666492664,"IRON DROP 
Price 3500 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9398.jpg
9397,2024-06-10 07:28:30+00:00,-1001666492664,"Multi vitamin Drop 
Price 2600 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9397.jpg
9396,2024-06-10 07:28:30+00:00,-1001666492664,"GLUCOSAMINE 1000MG/100MG 90 CAPSULES 
Price 5000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9396.jpg
9395,2024-06-10 07:28:30+00:00,-1001666492664,"Pregnacare After Pregnancy 
Price 4000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9395.jpg
9394,2024-06-10 07:28:30+00:00,-1001666492664,"WELLMAN 
Price 4800
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Alemnesh plaza 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9394.jpg
9393,2024-06-10 07:28:30+00:00,-1001666492664,"WELL WOMAN 56 TABLETS 
Price 4800
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Alemnesh plaza 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9393.jpg
9392,2024-06-10 07:28:30+00:00,-1001666492664,"WELLMAN 70+
Price 4500
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Alemnesh plaza 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9392.jpg
9391,2024-06-10 07:28:30+00:00,-1001666492664,"H &B MAGNESIUM 
Price 5000
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9391.jpg
9390,2024-06-10 07:28:30+00:00,-1001666492664,"H&B AFTER PREGNANCY 
Price 4000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9390.jpg
9389,2024-06-10 07:28:30+00:00,-1001666492664,"PREGNACARE BREASTFEEDING 84 TABLETS 
Price 5000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9389.jpg
9388,2024-06-08 13:40:02+00:00,-1001666492664,"PRENATAL 150 softgels 
Price 5000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9388.jpg
9387,2024-06-08 13:40:02+00:00,-1001666492664,"PRENATAL 90 Gummies 
Price 5000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9387.jpg
9386,2024-06-08 13:40:02+00:00,-1001666492664,"FISH OIL 150 softgels 
Price 4000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9386.jpg
9385,2024-06-08 13:40:02+00:00,-1001666492664,"NATURES BOUNTY VITAMIN D3 5000IU
Price 7000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9385.jpg
9384,2024-06-08 13:40:02+00:00,-1001666492664,"Melatonin Gummies 
Price 5000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9384.jpg
9383,2024-06-08 13:40:02+00:00,-1001666492664,"SPRING VALLEY PRENATAL
Price 4500 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9383.jpg
9382,2024-06-07 11:30:48+00:00,-1001666492664,"MIELLE 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9382.jpg
9381,2024-06-07 11:30:48+00:00,-1001666492664,"S 26 1.8kg No.3
Price 5000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9381.jpg
9380,2024-06-07 11:30:48+00:00,-1001666492664,"S 26 1.8kg No.2
Price 5000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9380.jpg
9379,2024-06-07 11:30:48+00:00,-1001666492664,"S 26 900 GM No.2
Price 3200 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9379.jpg
9378,2024-06-07 11:30:48+00:00,-1001666492664,"S 26 900 GM No.1
Price 3200 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",scraping/data/raw/media/9378.jpg
